0;12006.0;11964.0;false;2499;1000000;31341
0;12006.0;11964.0;false;2499;1000000;31249
0;12006.0;12041.0;false;201;80800;3733
0;12006.0;11964.0;false;2499;1000000;31362
0;12006.0;11964.0;false;2499;1000000;34903
0;12006.0;11964.0;false;2499;1000000;36255
0;12006.0;12041.0;false;126;50800;2922
0;12006.0;11964.0;false;2499;1000000;31925
0;12006.0;11979.0;false;2499;1000000;34260
0;12006.0;11964.0;false;2499;1000000;32148
0;12006.0;11964.0;false;2499;1000000;37204
0;12006.0;12000.0;false;2499;1000000;35744
0;12006.0;11964.0;false;2499;1000000;33243
0;12006.0;11964.0;false;2499;1000000;32291
0;12006.0;11964.0;false;2499;1000000;35346
0;12006.0;11964.0;false;2499;1000000;32246
0;12006.0;11964.0;false;2499;1000000;32845
0;12006.0;11964.0;false;2499;1000000;34319
0;12006.0;11964.0;false;2499;1000000;32409
0;12006.0;11964.0;false;2499;1000000;37185
0;12006.0;11964.0;false;2499;1000000;34669
0;12006.0;11964.0;false;2499;1000000;34213
0;12006.0;11964.0;false;2499;1000000;34940
0;12006.0;11964.0;false;2499;1000000;34169
0;12006.0;11964.0;false;2499;1000000;35617
0;12006.0;12000.0;false;2499;1000000;37213
0;12006.0;11964.0;false;2499;1000000;35810
0;12006.0;11964.0;false;2499;1000000;33585
0;12006.0;11964.0;false;2499;1000000;32679
0;12006.0;11964.0;false;2499;1000000;34647
0;12006.0;11964.0;false;2499;1000000;36038
0;12006.0;11964.0;false;2499;1000000;31048
0;12006.0;11964.0;false;2499;1000000;35163
0;12006.0;11964.0;false;2499;1000000;38347
0;12006.0;11964.0;false;2499;1000000;41014
0;12006.0;11964.0;false;2499;1000000;37591
0;12006.0;11964.0;false;2499;1000000;38443
0;12006.0;11964.0;false;2499;1000000;40315
0;12006.0;11964.0;false;2499;1000000;39313
0;12006.0;11964.0;false;2499;1000000;54334
0;12006.0;11964.0;false;2499;1000000;44015
0;12006.0;11964.0;false;2499;1000000;64920
0;12006.0;12088.0;false;836;334800;23924
0;12006.0;12041.0;false;320;128400;10741
0;12006.0;11964.0;false;2499;1000000;71623
